Unnamed: 0,key1,key2,label,partition_x,pauthor_1,ptitle_1,pyear_1,pid_1,pkey_1,ptype_id_1,pjournal_id_1,pbooktitle_id_1,pjournalfull_id_1,pbooktitlefull_id_1,partition_y,pauthor_2,ptitle_2,pyear_2,pid_2,pkey_2,ptype_id_2,pjournal_id_2,pbooktitle_id_2,pjournalfull_id_2,pbooktitlefull_id_2,partition,title_sim,author_jaccard,year_diff,same_journal,same_booktitle,same_ptype,first_author_match,title_len_diff,shared_title_words,same_year,author_count_1,author_count_2,author_count_diff,title_jaccard
2758,conf/icra/UdengaardI08,conf/sis/Tobias04,False,7,martin udengaard|karl iagnemma,design of an omnidirectional mobile robot for rough terrain.,2008,422969,conf/icra/UdengaardI08,1,0,102,0,102,3,christian tobias,"security analysis of mor using gl(2, r) xthetazn.",2004,708617,conf/sis/Tobias04,1,0,102,0,102,4,0.0,0.0,4,1,1,1,0,11,1,0,2,1,1,0.0625
2759,journals/corr/abs-0901-2913,conf/icassp/ShiLMKM08,True,7,minji kim|muriel médard|joão barros|ralf koetter,an algebraic watchdog for wireless network coding,2009,1918392,journals/corr/abs-0901-2913,1,5,5,5,5,1,xiaomeng shi|desmond s. lun|jim meldrim|ralf kötter|muriel médard,joint base-calling of two dna sequences with factor graphs.,2008,898019,conf/icassp/ShiLMKM08,1,0,394,0,394,4,0.0,0.125,1,0,0,1,0,10,0,0,4,5,1,0.0
2760,conf/volvis/LiK02,journals/bmcbi/PonomarenkoBLFBSP08,False,3,wei li 0004|arie e. kaufman,accelerating volume rendering with texture hulls.,2002,757543,conf/volvis/LiK02,1,0,328,0,328,3,julia v. ponomarenko|huynh-hoa bui|wei li|nicholas fusseder|philip e. bourne|alessandro sette|björn peters,ellipro: a new structure-based tool for the prediction of antibody epitopes.,2008,1849003,journals/bmcbi/PonomarenkoBLFBSP08,3,21,5,21,5,2,0.0,0.0,6,0,0,0,0,27,0,0,2,7,5,0.0
2761,conf/ets/ZengGCMWTA10,conf/sose/HanZCZW08,False,4,jing zeng|ruifeng guo|wu-tung cheng|michael mateja|jing wang|kun-han tsai|ken amstutz,scan based speed-path debug for a microprocessor.,2010,815222,conf/ets/ZengGCMWTA10,1,0,148,0,148,2,yanbo han|peng zhang|wanghu chen|cheng zhang|jing wang 0002,business-oriented virtualization of web services a case study.,2008,797178,conf/sose/HanZCZW08,1,0,2334,0,2334,3,0.0,0.0,2,1,0,1,0,13,1,0,7,5,2,0.07142857142857142
2764,conf/icwe/PatricioCFP03,conf/pdpta/ParkSCCKPH96,False,6,lia patrício|joão falcão e cunha|raymond p. fisk|oscar pastor,essential use cases in the design of multi-channel service offerings - a study of internet banking.,2003,435895,conf/icwe/PatricioCFP03,1,0,936,0,936,2,do park|jaehong shim|kyunghee choi|k. chung|dongyoon kim|seungkyu park|manpyo hong,a real-time micro kernel implemented on transputer.,1996,628479,conf/pdpta/ParkSCCKPH96,1,0,610,0,610,4,0.0,0.0,7,1,0,1,0,48,1,0,4,7,3,0.047619047619047616
2765,conf/cec/VahdatNG07,journals/software/MonroeKMG97,False,5,ali r. vahdat|naser nourashrafoddin|saeed shiry ghidary,mobile robot global localization using differential evolution and particle swarm optimization.,2007,820148,conf/cec/VahdatNG07,4,0,5,0,5,4,robert t. monroe|andrew kompanek|ralph e. melton|david garlan,"architectural styles, design patterns, and objects.",1997,2218591,journals/software/MonroeKMG97,1,288,5,288,5,3,0.0,0.0,10,0,1,0,0,43,1,0,3,4,1,0.0625
2766,journals/tit/SchwartzB10,conf/kdd/DundarHBRR09,False,3,moshe schwartz|jehoshua bruck,on the capacity of the precision-resolution system.,2010,2262747,journals/tit/SchwartzB10,1,2,5,2,5,1,murat dundar|e. daniel hirleman|arun k. bhunia|j. paul robinson|bartek rajwa,learning with a non-exhaustive training dataset: a case study: detection of bacteria cultures using optical-scattering technology.,2009,555760,conf/kdd/DundarHBRR09,1,0,280,0,280,4,0.0,0.0,1,0,0,1,0,79,1,0,2,5,3,0.05
2768,journals/jss/DiazGLRT08,conf/amta/CarlWS02,False,5,manuel díaz|daniel garrido|luis llopis|francisco rus|josé m. troya,um-rtcom: an analyzable component model for real-time distributed systems.,2008,2131908,journals/jss/DiazGLRT08,1,210,938,210,938,3,michael carl|andy way|reinhard schäler,toward a hybrid integrated translation environment.,2002,48535,conf/amta/CarlWS02,1,0,938,0,938,3,0.0,0.0,6,0,1,1,0,23,0,0,5,3,2,0.0
2769,conf/appinf/PajaresELPG99,journals/titb/MorilloOFJ10,True,5,ana pajares|manuel esteve|antonio león|carlos e. palau|juan carlos guerri,a qos mapping framework for heterogeneous networks.,1999,54076,conf/appinf/PajaresELPG99,1,0,22,0,22,3,daniel sánchez morillo|juan luis rojas ojeda|luis felipe crespo foix|antonio león jiménez,an accelerometer-based device for sleep apnea screening.,2010,2263881,journals/titb/MorilloOFJ10,3,315,5,315,5,4,0.0,0.0,11,0,0,0,0,5,1,0,5,4,1,0.07692307692307693
2770,journals/tap/BicegoGLBBT08,conf/woa/AneddaBMTZ00,True,4,manuele bicego|enrico grosso|andrea lagorio|gavin brelstaff|linda brodo|massimo tistarelli,distinctiveness of faces: a computational approach.,2008,2225691,journals/tap/BicegoGLBBT08,1,0,5,0,5,4,paolo anedda|gavin brelstaff|sascha moehrs|massimiliano tuveri|gianluigi zanetti,cartella clinica elettronica su piattaforma java infobus.,2000,778658,conf/woa/AneddaBMTZ00,1,0,69,0,69,3,0.0,0.1,8,1,0,1,0,6,0,0,6,5,1,0.0
2771,journals/tsp/StoicaLZG08,conf/ntms/MokhovLW09,False,4,petre stoica|jian li|xumin zhu|j. r. guerci,on using a priori knowledge in space-time adaptive processing.,2008,2350516,journals/tsp/StoicaLZG08,3,15,5,15,0,2,serguei a. mokhov|jian li 0002|lingyu wang,simple dynamic key management in sql randomization.,2009,902497,conf/ntms/MokhovLW09,1,0,2016,0,2016,2,0.0,0.0,1,0,0,0,0,11,1,0,4,3,1,0.06666666666666667
2772,conf/icassp/GuerrieroWMM08,journals/jcisd/HollidayRWCMLM04,False,1,marco guerriero|peter willett|stefano maranò|vincenzo matta,speedier sequential tests via stochastic resonance.,2008,898878,conf/icassp/GuerrieroWMM08,1,0,5,0,0,3,john d. holliday|sarah l. rodgers|peter willett 0002|min-you chen|mahdi mahfouf|kevin lawson|graham mullier,clustering files of chemical structures using the fuzzy k-means clustering method.,2004,2095406,journals/jcisd/HollidayRWCMLM04,1,0,5,0,5,1,0.0,0.0,4,1,1,1,0,31,0,0,4,7,3,0.0
2773,conf/services/TianJCDL08,conf/IEEEicci/ChenDD06,False,7,chunhua tian|shun jiang|rongzeng cao|wei ding 0002|juhnyoung lee,business value assessment of packaged applications.,2008,891499,conf/services/TianJCDL08,1,0,939,0,939,2,ping chen|wei ding 0003|chengmin ding,sensenet: a knowledge representation model for computational semantics.,2006,11400,conf/IEEEicci/ChenDD06,1,0,1424,0,1424,4,0.0,0.0,2,1,0,1,0,20,0,0,5,3,2,0.0
2775,conf/semweb/HogenboomMFK08,conf/er/HogenboomHKWJ10,True,3,alexander hogenboom|viorel milea|flavius frasincar|uzay kaymak,genetic algorithms for rdf query path optimization.,2008,684251,conf/semweb/HogenboomMFK08,1,0,5,0,5,1,alexander hogenboom|frederik hogenboom|uzay kaymak|paul wouters|franciska de jong,mining economic sentiment using argumentation structures.,2010,216073,conf/er/HogenboomHKWJ10,1,0,5,0,5,1,0.0,0.2857142857142857,2,1,1,1,1,6,0,0,4,5,1,0.0
2776,conf/cccg/HoffmannT01,conf/ciac/BruceHKR03,False,2,michael hoffmann|csaba d. tóth,segment endpoint visibility graphs are hamiltonian.,2001,96103,conf/cccg/HoffmannT01,1,0,940,0,940,4,richard bruce|michael hoffmann 0002|danny krizanc|rajeev raman,efficient update strategies for geometric computing with uncertainty.,2003,108891,conf/ciac/BruceHKR03,1,0,932,0,932,4,0.0,0.0,2,1,0,1,0,18,0,0,2,4,2,0.0
2777,conf/cscwd/ZangHCD06a,conf/ijcnn/YangC06,False,3,cheng zang|zhongdong huang|ke chen 0005|jinxiang dong,an architecture approach to dynamic policy in rbac.,2006,144116,conf/cscwd/ZangHCD06a,1,0,80,0,80,1,yun yang|ke chen 0001,an ensemble of competitive learning networks with different representations for temporal data clustering.,2006,463236,conf/ijcnn/YangC06,1,0,80,0,80,1,0.0,0.0,0,1,1,1,0,54,1,1,4,2,2,0.05
2778,conf/vlsid/Chatterjee98,journals/tvlsi/ChatterjeeL93,True,1,pallab k. chatterjee,keynote address: the networked society - enabled by dsp solutions.,1998,754930,conf/vlsid/Chatterjee98,1,0,5,0,0,1,pallab k. chatterjee|g. b. larrabee,gigabit age microelectronics and their manufacture.,1993,2290428,journals/tvlsi/ChatterjeeL93,3,0,5,0,0,4,0.0,0.5,5,1,1,0,1,15,0,0,1,2,1,0.0
2779,conf/icassp/GuerrieroWMM08,journals/jcisd/Willett79,False,6,marco guerriero|peter willett|stefano maranò|vincenzo matta,speedier sequential tests via stochastic resonance.,2008,898878,conf/icassp/GuerrieroWMM08,1,0,5,0,0,3,peter willett 0002,computer techniques for the indexing of chemical reaction information.,1979,2097432,journals/jcisd/Willett79,3,26,5,26,5,1,0.0,0.0,29,0,1,0,0,19,0,0,4,1,3,0.0
2780,conf/siggraph/PaiDJLLRY01,journals/pik/KotterPS02,False,7,dinesh k. pai|kees van den doel|doug l. james|jochen lang|john e. lloyd|joshua l. richmond|som h. yau,scanning physical interaction behavior of 3d objects.,2001,695568,conf/siggraph/PaiDJLLRY01,1,0,5,0,0,4,hans-friedrich kötter|nathalie poerwantoro|uwe steinmann,definition eines log-formats für das netzwerkmanagement auf der basis von xml.,2002,2178973,journals/pik/KotterPS02,3,657,5,657,0,3,0.0,0.0,1,0,1,0,0,25,0,0,7,3,4,0.0
2781,journals/pr/MaddalenaPL09,conf/sab/LiuWSCD06,False,2,lucia maddalena|alfredo petrosino|giuliano laccetti,a fusion-based approach to digital movie restoration.,2009,2184591,journals/pr/MaddalenaPL09,3,0,5,0,5,1,wenguo liu|alan f. t. winfield|jin sa|jie chen|lihua dou,strategies for energy optimisation in a swarm of foraging robots.,2006,662886,conf/sab/LiuWSCD06,1,0,5,0,5,4,0.0,0.0,3,1,1,0,0,12,1,0,3,5,2,0.0625
2782,conf/podp/DharapB96,journals/cgf/ZiemkiewiczK09,False,8,chanda dharap|c. mic bowman,typed structured documents for information retrieval.,1996,638279,conf/podp/DharapB96,1,0,5,0,0,1,caroline ziemkiewicz|robert kosara,preconceptions and individual differences in understanding visual metaphors.,2009,1873561,journals/cgf/ZiemkiewiczK09,3,59,5,59,0,3,0.0,0.0,13,0,1,0,0,23,0,0,2,2,0,0.0
2783,conf/icip/NakamuraMIS02,conf/pldi/ZeeKR09,False,6,e. nakamura|k. murayama|m. ichimura|k. sawada,fast global motion estimation algorithm based on elementary motion detectors.,2002,374519,conf/icip/NakamuraMIS02,1,0,565,0,565,3,karen zee|viktor kuncak|martin c. rinard,an integrated proof language for imperative programs.,2009,636220,conf/pldi/ZeeKR09,1,0,1050,0,1050,4,0.0,0.0,7,1,0,1,0,24,0,0,4,3,1,0.0
2784,conf/icnc/JiLLL10,journals/jcss/ChenFLLV08,False,4,shouwen ji|zhaosheng li|gang liu|yang liu,researching on forecasting the freight traffic volume of pork new container logistics park.,2010,398873,conf/icnc/JiLLL10,1,0,941,0,941,3,jianer chen|fedor v. fomin|yang liu 0002|songjian lu|yngve villanger,improved algorithms for feedback vertex set problems.,2008,2102434,journals/jcss/ChenFLLV08,3,357,5,357,5,4,0.0,0.0,2,0,0,0,0,38,0,0,4,5,1,0.0
2785,conf/fossacs/HasuoJS08,conf/fmco/BarnettCDJL05,False,5,ichiro hasuo|bart jacobs|ana sokolova,the microcosm principle and concurrency in coalgebra.,2008,249566,conf/fossacs/HasuoJS08,1,0,859,0,859,3,michael barnett|bor-yuh evan chang|robert deline|bart jacobs 0002|k. rustan m. leino,boogie: a modular reusable verifier for object-oriented programs.,2005,244640,conf/fmco/BarnettCDJL05,1,0,2335,0,2335,1,0.0,0.0,3,1,0,1,0,12,0,0,3,5,2,0.0
2786,conf/kdd/HashimotoAUKM06,journals/bioinformatics/AokiMAK05,True,8,kosuke hashimoto|kiyoko f. aoki-kinoshita|nobuhisa ueda|minoru kanehisa|hiroshi mamitsuka,a new efficient probabilistic model for mining labeled ordered trees.,2006,554702,conf/kdd/HashimotoAUKM06,1,0,5,0,0,2,kiyoko f. aoki|hiroshi mamitsuka|tatsuya akutsu|minoru kanehisa,a score matrix to reveal the hidden links in glycans.,2005,1840382,journals/bioinformatics/AokiMAK05,1,61,5,61,0,2,0.0,0.2857142857142857,1,0,1,1,0,16,1,0,5,4,1,0.05263157894736842
2787,conf/edutainment/TuHT08,conf/interact/NakakojiSOA97,False,3,shih-chun tu|chun-yen huang|wen-kai tai,terrain synthesis based on microscopic terrain feature.,2008,208979,conf/edutainment/TuHT08,1,0,5,0,5,3,kumiyo nakakoji|kouhei suzuki|nobuo ohkura|atsushi aoki,a framework to support creativity in multimedia information design.,1997,477588,conf/interact/NakakojiSOA97,1,0,5,0,5,1,0.0,0.0,11,1,1,1,0,12,0,0,3,4,1,0.0
2788,conf/icannga/KozakKS07,conf/iscas/Thanachayanont01,False,3,karol kozak|marta kozak|katarzyna stapor,kernels for chemical compounds in biological screening.,2007,801746,conf/icannga/KozakKS07,1,0,942,0,942,1,apinunt thanachayanont,a 1.5-v cmos fully differential inductorless rf bandpass amplifier.,2001,499848,conf/iscas/Thanachayanont01,1,0,942,0,942,1,0.0,0.0,6,1,1,1,0,12,0,0,3,1,2,0.0
2789,conf/icdar/HuangSHFN07,conf/seke/DongSWLL03,False,4,kaizhu huang|jun sun 0004|yoshinobu hotta|katsuhito fujimoto|satoshi naoi,an svm-based high-accurate recognition approach for handwritten numerals by using difference features.,2007,346498,conf/icdar/HuangSHFN07,1,0,943,0,943,1,jin song dong|jun sun 0001|hai h. wang|chew hung lee|hian beng lee,analysing web ontology in alloy: a military case study.,2003,681516,conf/seke/DongSWLL03,1,0,1655,0,1655,2,0.0,0.0,4,1,0,1,0,47,0,0,5,5,0,0.0
2790,conf/ideas/Friis-ChristensenSJST02,conf/ev/SkagesteinHNR06,True,1,anders friis-christensen|david skogan|christian s. jensen|gerhard skagestein|nectaria tryfona,management of multiply represented geographic entities.,2002,440347,conf/ideas/Friis-ChristensenSJST02,1,0,338,0,338,1,gerhard skagestein|are vegard haug|einar nødtvedt|judith e. y. rossebø,how to create trust in electronic voting over an untrusted platform.,2006,839703,conf/ev/SkagesteinHNR06,1,0,338,0,338,3,0.0,0.125,4,1,1,1,0,13,0,0,5,4,1,0.0
2792,journals/corr/abs-0904-0589,conf/wwic/LiuH06,False,8,van hung le|fei liu|dinh khang tran,fuzzy linguistic logic programming and its applications,2009,1919252,journals/corr/abs-0904-0589,3,5,5,5,5,1,fei liu 0002|geert j. heijenk,context discovery using attenuated bloom filters in ad-hoc networks.,2006,787687,conf/wwic/LiuH06,1,0,340,0,340,2,0.0,0.0,3,0,0,0,0,13,0,0,3,2,1,0.0
2793,journals/chk/Just-HahnH99,conf/fiff/HerrmannHM87,True,8,katharina just-hahn|thomas herrmann,step-by-step: a method to support self-organized co-ordination within workflow management systems.,1999,1873913,journals/chk/Just-HahnH99,3,0,5,0,5,4,thomas herrmann|klaus heß|karin meise,die verformung von kommunikationsstrukturen durch isdn.,1987,240904,conf/fiff/HerrmannHM87,1,0,2336,0,2336,4,0.0,0.25,12,1,0,0,0,43,0,0,2,3,1,0.0
2795,tr/ibm/IWBS104,conf/hpcn/MunzLZBSB99,False,6,thomas ludwig,compilation of complex datalog with stratified negation,1989,2420701,tr/ibm/IWBS104,1,156,5,156,5,2,frank munz|thomas ludwig 0002|sibylle ziegler|p. bartenstein|markus schwaiger|arndt bode,performance assessment of parallel spectral analysis: towards a practical performance model for parallel medical applications.,1999,298396,conf/hpcn/MunzLZBSB99,1,0,2310,0,2310,4,0.0,0.0,10,0,0,1,0,71,1,0,1,6,5,0.05263157894736842
2796,journals/sadm/ZhangPU10,journals/ijait/ZhangYB05,False,7,jian zhang 0004|phillip a. porras|johannes ullrich,gaussian process learning for cyber-attack early warning.,2010,2391974,journals/sadm/ZhangPU10,6,147,5,147,0,1,jian zhang 0007|xiaohui yuan|bill p. buckles,function granularity estimation for multimodal optimization.,2005,2020396,journals/ijait/ZhangYB05,3,67,5,67,5,3,0.0,0.0,5,0,1,0,0,3,1,0,3,3,0,0.08333333333333333
2797,conf/im/MarcuGLRSW09,conf/webdb/ChiticR04,False,6,patricia marcu|genady grabarnik|laura z. luan|daniela rosu|larisa shwartz|christopher ward,towards an optimized model of incident ticket correlation.,2009,466513,conf/im/MarcuGLRSW09,1,0,944,0,944,3,cristiana chitic|daniela rosu 0002,on validation of xml streams using finite state machines.,2004,766009,conf/webdb/ChiticR04,1,0,2337,0,2337,4,0.0,0.0,5,1,0,1,0,1,1,0,6,2,4,0.0625
2799,conf/isnn/LiY05b,conf/icnc/WanPL09,True,3,bicheng li|hujun yin,face recognition using rbf neural networks and wavelet transform.,2005,518826,conf/isnn/LiY05b,4,0,73,0,73,4,jianping wan|tianqiang peng|bicheng li,news video story segmentation based on naive bayes model.,2009,398362,conf/icnc/WanPL09,4,0,2338,0,2338,2,0.0,0.25,4,1,0,1,0,8,0,0,2,3,1,0.0
2800,conf/iccvg/ChmielewskiBZSS10,series/asc/BatorC08,True,3,leszek j. chmielewski|marcin bator|michal zasada|krzysztof sterenczak|pawel strzelinski,fuzzy hough transform-based methods for extraction and measurements of single trees in large-volume 3d terrestrial lidar data.,2010,880811,conf/iccvg/ChmielewskiBZSS10,1,0,946,0,946,1,marcin bator|leszek j. chmielewski,elimination of linear structures as an attempt to improve the specificity of cancerous mass detection in mammograms.,2008,2433431,series/asc/BatorC08,6,0,1249,0,1249,3,0.0,0.4,2,1,0,0,0,10,2,0,5,2,3,0.06451612903225806
2801,journals/cphysics/Cipolla08,conf/dcc/LanZXCWMZ08,False,3,sam j. cipolla,"an improved version of isics: a program for calculating k-, l- and m-shell cross sections from pwba and ecpssr theory using a personal computer.",2008,2358185,journals/cphysics/Cipolla08,1,54,5,54,5,3,xuguang lan|nanning zheng|jianru xue|weike chen|bin wang|wen ma|songlin zhao,a peer-to-peer architecture based on scalable video coding.,2008,173167,conf/dcc/LanZXCWMZ08,1,0,2339,0,2339,2,0.0,0.0,0,0,0,1,0,85,1,1,1,7,6,0.034482758620689655
2803,conf/IEEEias/LiPW09,journals/accs/DingTWL09,True,3,yanping li|liaojun pang|yuming wang,attacks on a universal designated verifier signature scheme.,2009,848808,conf/IEEEias/LiPW09,1,0,947,0,947,2,hui ding|zhenmin tang|lihua wei|yanping li,a study on speaker identification based on weighted ls-svm.,2009,2346477,journals/accs/DingTWL09,3,658,5,658,5,1,0.0,0.16666666666666666,0,0,0,0,0,1,2,1,3,4,1,0.14285714285714285
2805,journals/pr/WangB96,conf/miccai/WangGHC10,False,4,yang wang 0004|prabir bhattacharya,on parameter-dependent connected components of gray images.,1996,2183295,journals/pr/WangB96,3,109,206,109,206,3,yang wang|bogdan georgescu|helene houle|dorin comaniciu,volumetric myocardial mechanics from 3d+t ultrasound data with multi-model tracking.,2010,585006,conf/miccai/WangGHC10,1,0,5,0,5,2,0.0,0.0,14,0,0,0,0,25,0,0,2,4,2,0.0
2806,journals/ieicet/HwangLL08,conf/asiacrypt/SungLLHP00,True,7,jung yeon hwang|jongin lim|dong hoon lee,impersonation attack on a strong id-based key distribution.,2008,2014568,journals/ieicet/HwangLL08,3,34,5,34,5,2,jaechul sung|sangjin lee|jong in lim|seokhie hong|sangjoon park,provable security for the skipjack-like structure against differential cryptanalysis and linear cryptanalysis.,2000,59632,conf/asiacrypt/SungLLHP00,1,0,1168,0,1168,1,0.0,0.0,8,0,0,0,0,51,0,0,3,5,2,0.0
2808,conf/ipps/WangX08,conf/icpr/WangNP04,False,7,feng wang 0004|yuan xie,embedded multi-processor system-on-chip (mpsoc) design considering process variations.,2008,485277,conf/ipps/WangX08,1,0,29,0,29,1,feng wang|chong-wah ngo|ting-chuen pong,gesture tracking and recognition for lecture video editing.,2004,411448,conf/icpr/WangNP04,1,0,235,0,235,4,0.0,0.0,4,1,0,1,0,27,0,0,2,3,1,0.0
2810,journals/mss/Moulin82,journals/mor/Moulin07,True,3,hervé moulin,non-cooperative implementation: a survey of recent results.,1982,2381206,journals/mss/Moulin82,3,340,5,340,5,1,hervé moulin,"on scheduling fees to prevent merging, splitting, and transferring of jobs.",2007,2150749,journals/mor/Moulin07,3,213,5,213,5,4,0.0,1.0,25,0,1,1,1,16,1,0,1,1,0,0.058823529411764705
2811,conf/acl/MilidiuSD08,conf/icdar/AlamHKRTW03,False,4,ruy luiz milidiú|cícero nogueira dos santos|julio c. duarte,phrase chunking using entropy guided transformation learning.,2008,25317,conf/acl/MilidiuSD08,1,0,667,0,667,3,hassan alam|rachmat hartono|aman kumar|ahmad fuad rezaur rahman|yuliya tarnikova|che wilcox,web page summarization for handheld devices: a natural language approach.,2003,344934,conf/icdar/AlamHKRTW03,1,0,943,0,943,2,0.0,0.0,5,1,0,1,0,12,0,0,3,6,3,0.0
2812,conf/rta/NaoiI89,conf/iccv/SatoOSI03,False,8,tohru naoi|yasuyoshi inagaki,algebraic semantics and complexity of term rewriting systems.,1989,659718,conf/rta/NaoiI89,4,0,949,0,949,4,imari sato|takahiro okabe|yoichi sato|katsushi ikeuchi,appearance sampling for obtaining a set of basis images for variable illumination.,2003,344135,conf/iccv/SatoOSI03,4,0,313,0,313,2,0.0,0.0,14,1,0,1,0,21,1,0,2,4,2,0.05555555555555555
2813,conf/smc/SinghATPW04,journals/jcamd/WatsonWGV01,False,6,satnam singh|jefferey allanach|haiying tu|krishna r. pattipati|peter willett,stochastic modeling of a terrorist event via the asam system.,2004,711162,conf/smc/SinghATPW04,1,0,5,0,5,4,paul watson ii|peter willett 0002|valerie j. gillet|marcel l. verdonk,calculating the knowledge-based similarity of functional groups using crystallographic data.,2001,2089623,journals/jcamd/WatsonWGV01,3,161,5,161,5,2,0.0,0.0,3,0,1,0,0,31,2,0,5,4,1,0.1111111111111111
